,SMSCG,NDOI,Tide
11/6/1924,0,5855.639875,5.38380003
11/7/1924,0,5986.901816,5.268800259
11/8/1924,0,6107.874607,5.334000111
11/9/1924,0,6217.182203,5.847199917
11/10/1924,0,6313.448555,6.03180027
11/11/1924,0,6395.297615,6.184700012
11/12/1924,0,6461.353338,6.169199944
11/13/1924,0,6510.239674,5.975999832
11/14/1924,0,6540.580577,5.753499985
11/15/1924,0,6551,5.381299973
11/16/1924,0,6547.760381,4.855600357
11/17/1924,0,6538.331098,4.384900093
11/18/1924,0,6523.146514,3.990800142
11/19/1924,0,6502.640992,4.045400143
11/20/1924,0,6477.248893,4.154399872
11/21/1924,0,6447.40458,4.271900177
11/22/1924,0,6413.542415,4.644399643
11/23/1924,0,6376.096761,5.406199932
11/24/1924,0,6335.50198,6.48390007
11/25/1924,0,6292.192435,7.442800045
11/26/1924,0,6246.602487,8.076200485
11/27/1924,0,6199.166499,8.425999641
11/28/1924,0,6150.318833,8.310700417
11/29/1924,0,6100.493852,7.792200089
11/30/1924,0,6050.125918,6.988999844
12/1/1924,0,5999.649394,6.042500019
12/2/1924,0,5949.498641,5.375100136
12/3/1924,0,5900.108022,5.079100132
12/4/1924,0,5851.9119,4.810599804
12/5/1924,0,5805.344637,4.882200241
12/6/1924,0,5760.840595,5.266999722
12/7/1924,0,5718.834136,5.784699917
12/8/1924,0,5679.759623,6.170899868
12/9/1924,0,5644.051418,6.372200012
12/10/1924,0,5612.143884,6.539899826
12/11/1924,0,5584.471383,6.522199631
12/12/1924,0,5561.468277,6.436199665
12/13/1924,0,5543.568929,6.205400467
12/14/1924,0,5531.2077,5.803299904
12/15/1924,0,5524.818954,5.395100117
12/16/1924,0,5525.036603,4.793600082
12/17/1924,0,5533.30266,4.290800095
12/18/1924,0,5549.766366,4.195499897
12/19/1924,0,5574.356341,4.102799892
12/20/1924,0,5607.001204,4.041500092
12/21/1924,0,5647.629574,4.954999924
12/22/1924,0,5696.170069,6.112800121
12/23/1924,0,5752.551309,7.156199932
12/24/1924,0,5816.701913,8.097599983
12/25/1924,0,5888.5505,8.680299759
12/26/1924,0,5968.025689,8.805600166
12/27/1924,0,6055.056098,8.515500069
12/28/1924,0,6149.570347,7.913900375
12/29/1924,0,6251.497055,6.994100094
12/30/1924,0,6360.76484,5.814399719
12/31/1924,0,6477.302322,5.228599548
1/1/1925,0,6601.03812,4.711699963
1/2/1925,0,6731.900853,4.240300179
1/3/1925,0,6869.819139,4.688499928
1/4/1925,0,7014.721598,5.201699734
1/5/1925,0,7166.536849,5.720899582
1/6/1925,0,7325.193511,6.040499687
1/7/1925,0,7490.620202,6.326000214
1/8/1925,0,7662.745542,6.531099796
1/9/1925,0,7841.49815,6.550499916
1/10/1925,0,8026.806644,6.573400021
1/11/1925,0,8218.599645,6.307400227
1/12/1925,0,8416.805769,6.052199841
1/13/1925,0,8621.353638,5.494699955
1/14/1925,0,8832.171869,4.854599953
1/15/1925,0,9049.189082,4.419699669
1/16/1925,0,9317.784828,4.123600006
1/17/1925,0,9900.919327,3.850899935
1/18/1925,0,10819.2497,4.385900021
1/19/1925,0,12046.90726,5.369699955
1/20/1925,0,13558.02331,6.418000221
1/21/1925,0,15326.72916,7.375
1/22/1925,0,17327.1561,8.099900246
1/23/1925,0,19533.43544,8.46420002
1/24/1925,0,21919.69849,8.483599663
1/25/1925,0,24460.07655,8.153300285
1/26/1925,0,27128.70093,7.451100349
1/27/1925,0,29899.70294,6.371200085
1/28/1925,0,32747.21387,5.351500034
1/29/1925,0,35645.36503,4.694300175
1/30/1925,0,38568.28773,4.064800262
1/31/1925,1,41490.11327,4.134300232
2/1/1925,1,44384.97296,4.440000057
2/2/1925,1,47226.9981,4.777800083
2/3/1925,1,49990.31999,5.129899979
2/4/1925,1,52649.06995,5.572200298
2/5/1925,1,55177.37928,5.916499615
2/6/1925,1,57549.37927,6.078100204
2/7/1925,1,59739.20125,6.332699776
2/8/1925,1,61720.9765,6.280500412
2/9/1925,1,63468.83634,6.141199589
2/10/1925,1,64956.91207,5.778599739
2/11/1925,1,66159.335,5.248300076
2/12/1925,1,67050.23642,4.59430027
2/13/1925,1,67603.74766,4.240599632
2/14/1925,1,67794,3.984099865
2/15/1925,1,67618.23627,4.384300232
2/16/1925,1,67107.20067,4.881599903
2/17/1925,1,66285.27662,5.569499969
2/18/1925,1,65176.84752,6.301000118
2/19/1925,1,63806.29678,6.962500095
2/20/1925,1,62198.00781,7.413700104
2/21/1925,1,60376.36402,7.667699814
2/22/1925,1,58365.74882,7.546800137
2/23/1925,1,56190.54561,7.094200134
2/24/1925,1,53875.1378,6.33409977
2/25/1925,1,51443.9088,5.387300014
2/26/1925,1,48921.24203,4.738200188
2/27/1925,1,46331.52088,4.333600044
2/28/1925,1,43699.12876,4.256999969
3/1/1925,1,41048.44909,4.151599884
3/2/1925,1,38403.86527,4.127500057
3/3/1925,1,35789.76072,4.24849987
3/4/1925,1,33230.51883,4.504199982
3/5/1925,1,30750.52301,4.805799961
3/6/1925,1,28374.15669,5.183000088
3/7/1925,1,26125.80325,5.519999981
3/8/1925,1,24029.84612,5.671999931
3/9/1925,1,22110.6687,5.639699936
3/10/1925,1,20392.65439,5.48059988
3/11/1925,1,18900.18661,5.134300232
3/12/1925,1,17657.64877,4.594799995
3/13/1925,1,16689.42426,4.742599964
3/14/1925,1,16019.89651,4.966599941
3/15/1925,1,15673.44892,5.10379982
3/16/1925,1,15638.1919,5.240600109
3/17/1925,1,15709.89889,5.370200157
3/18/1925,1,15848.64074,5.561900139
3/19/1925,1,16049.54219,5.826499939
3/20/1925,1,16307.72798,6.1656003
3/21/1925,1,16618.32284,6.40500021
3/22/1925,1,16976.45151,6.38629961
3/23/1925,1,17377.23873,6.039000034
3/24/1925,1,17815.80924,5.61400032
3/25/1925,1,18287.28776,5.104199886
3/26/1925,1,18786.79905,5.227399826
3/27/1925,1,19309.46784,5.309800148
3/28/1925,1,19850.41886,5.045900345
3/29/1925,1,20404.77686,4.753299713
3/30/1925,1,20967.66656,4.380599976
3/31/1925,1,21534.21271,4.058599949
4/1/1925,1,22099.54005,3.905200005
4/2/1925,1,22658.77331,3.954999924
4/3/1925,1,23207.03722,4.148799896
4/4/1925,1,23739.45654,4.378800392
4/5/1925,1,24251.15598,4.64869976
4/6/1925,1,24737.2603,4.704100132
4/7/1925,1,25192.89422,4.897999763
4/8/1925,1,25613.1825,4.874899864
4/9/1925,1,25993.24985,5.52699995
4/10/1925,1,26328.22102,5.950999737
4/11/1925,1,26613.22075,6.088900089
4/12/1925,1,26843.37378,6.290199757
4/13/1925,1,27013.80484,6.190100193
4/14/1925,1,27119.63867,5.942399979
4/15/1925,1,27156,5.67800045
4/16/1925,1,27142.15371,5.461400032
4/17/1925,1,27101.39692,5.306399822
4/18/1925,1,27034.90274,5.465600014
4/19/1925,1,26943.8443,5.442900181
4/20/1925,1,26829.39469,5.374899864
4/21/1925,1,26692.72705,5.361199856
4/22/1925,1,26535.01447,5.731400013
4/23/1925,1,26357.43009,5.907800198
4/24/1925,1,26161.14701,5.963099957
4/25/1925,1,25947.33835,5.772699833
4/26/1925,1,25717.17722,5.63340044
4/27/1925,1,25471.83674,5.265799999
4/28/1925,1,25212.49003,4.815999985
4/29/1925,1,24940.31019,4.325300217
4/30/1925,1,24656.47035,3.926699877
5/1/1925,1,24362.14362,3.936800241
5/2/1925,1,24058.50311,4.135199547
5/3/1925,1,23746.72194,4.252799988
5/4/1925,1,23427.97322,4.512700081
5/5/1925,1,23103.43008,4.608799934
5/6/1925,1,22774.26561,5.353499889
5/7/1925,1,22441.65295,6.172699928
5/8/1925,1,22106.7652,6.899300098
5/9/1925,1,21770.77548,7.302000046
5/10/1925,1,21434.8569,7.284600258
5/11/1925,1,21100.18258,7.397500038
5/12/1925,1,20767.92564,7.070899963
5/13/1925,1,20439.25918,6.504700184
5/14/1925,1,20115.35633,5.783800125
5/15/1925,1,19797.3902,5.484099865
5/16/1925,1,19481.19056,5.385099888
5/17/1925,1,19136.46642,5.28150034
5/18/1925,1,18760.5706,5.145000458
5/19/1925,1,18356.26546,5.506500244
5/20/1925,1,17926.31337,6.047199726
5/21/1925,1,17473.4767,6.252399921
5/22/1925,1,17000.51781,6.459199905
5/23/1925,1,16510.19909,6.373700142
5/24/1925,1,16005.28289,6.185299873
5/25/1925,1,15488.53158,5.9302001
5/26/1925,1,14962.70754,5.708399773
5/27/1925,1,14430.57313,5.20389986
5/28/1925,1,13894.89072,4.711699963
5/29/1925,1,13358.42268,4.308300018
5/30/1925,1,12823.93138,4.252300262
5/31/1925,1,12294.17919,4.297800064
6/1/1925,1,11771.92848,4.293299675
6/2/1925,1,11259.9416,4.405399799
6/3/1925,1,10760.98095,5.304399967
6/4/1925,1,10277.80887,6.335100174
6/5/1925,1,9813.18775,7.291399956
6/6/1925,1,9369.879948,7.898799896
6/7/1925,1,8950.647835,8.137900352
6/8/1925,1,8558.253779,8.206700325
6/9/1925,1,8195.460151,8.010100365
6/10/1925,1,7865.029319,7.615499973
6/11/1925,1,7569.723651,6.756099701
6/12/1925,1,7312.305516,5.94630003
6/13/1925,1,7095.537283,5.641000271
6/14/1925,1,6922.181322,5.298699856
6/15/1925,1,6795,4.89770031
6/16/1925,1,6694.510423,5.409900188
6/17/1925,1,6599.221561,5.975500107
6/18/1925,1,6508.88358,6.255800247
6/19/1925,1,6423.246649,6.530200005
6/20/1925,1,6342.060934,6.607400417
6/21/1925,1,6265.076601,6.549499989
6/22/1925,1,6192.043818,6.417299747
6/23/1925,1,6122.712752,6.100899696
6/24/1925,1,6056.83357,5.880199909
6/25/1925,1,5994.156438,5.548199654
6/26/1925,1,5934.431524,4.893799782
6/27/1925,1,5877.408995,4.577600002
6/28/1925,1,5822.839017,4.423800468
6/29/1925,1,5770.471758,4.318200111
6/30/1925,1,5720.057384,4.272900105
7/1/1925,1,5671.346063,4.885900021
7/2/1925,1,5624.087962,6.006599903
7/3/1925,1,5578.033246,7.026000023
7/4/1925,1,5532.932084,7.810400009
7/5/1925,1,5488.534643,8.343099594
7/6/1925,1,5444.591089,8.652799606
7/7/1925,1,5400.851589,8.505900383
7/8/1925,1,5357.06631,8.017100334
7/9/1925,1,5312.98542,7.530600071
7/10/1925,1,5268.359084,6.410300255
7/11/1925,1,5222.937471,5.72660017
7/12/1925,1,5176.470747,5.210299969
7/13/1925,1,5128.709079,4.781700134
7/14/1925,1,5079.402634,5.013999939
7/15/1925,1,5028.301579,5.468100071
7/16/1925,1,4975.314735,5.829600334
7/17/1925,1,4921.283763,6.168700218
7/18/1925,1,4866.474162,6.387700081
7/19/1925,1,4811.008287,6.478899956
7/20/1925,1,4755.008489,6.507800102
7/21/1925,1,4698.597123,6.324699879
7/22/1925,1,4641.896542,6.113600254
7/23/1925,1,4585.0291,5.725000381
7/24/1925,1,4528.117149,5.457299709
7/25/1925,1,4471.283044,4.824699879
7/26/1925,1,4414.649137,4.483799934
7/27/1925,1,4358.337782,4.240099907
7/28/1925,1,4302.471332,4.138500214
7/29/1925,1,4247.172142,4.950500011
7/30/1925,1,4192.562563,5.30369997
7/31/1925,1,4138.764949,6.238500118
8/1/1925,1,4085.901655,7.094200134
8/2/1925,1,4034.095032,7.869400024
8/3/1925,1,3983.467436,8.367799759
8/4/1925,1,3934.141218,8.452300072
8/5/1925,1,3886.238732,8.07310009
8/6/1925,1,3839.882333,7.271800041
8/7/1925,1,3795.194372,6.848199844
8/8/1925,1,3752.297204,5.798899651
8/9/1925,1,3711.313182,5.118000031
8/10/1925,1,3672.364659,4.552999973
8/11/1925,1,3635.573989,4.776399612
8/12/1925,1,3601.063525,4.725099564
8/13/1925,1,3568.95562,5.093100071
8/14/1925,1,3539.372628,5.421999931
8/15/1925,1,3512.436903,5.697100163
8/16/1925,1,3487.915067,5.908799648
8/17/1925,1,3463.768784,6.122700214
8/18/1925,1,3439.697434,6.090299606
8/19/1925,1,3415.753204,6.014100075
8/20/1925,1,3391.988281,5.737900257
8/21/1925,1,3368.454851,5.227799892
8/22/1925,1,3345.2051,4.965099812
8/23/1925,1,3322.291215,4.512200356
8/24/1925,1,3299.765383,4.194299698
8/25/1925,1,3277.67979,4.222200394
8/26/1925,1,3256.086624,4.71819973
8/27/1925,1,3235.038069,5.312799931
8/28/1925,1,3214.586313,5.605200291
8/29/1925,1,3194.783543,6.23609972
8/30/1925,1,3175.681945,6.939200401
8/31/1925,1,3157.333705,7.473100185
9/1/1925,0,3139.791011,7.692100048
9/2/1925,0,3123.106048,7.49669981
9/3/1925,0,3107.331004,7.004199982
9/4/1925,0,3092.518064,6.123099804
9/5/1925,0,3078.719415,5.627799988
9/6/1925,0,3065.987245,5.000500202
9/7/1925,0,3054.373739,4.847800255
9/8/1925,0,3043.931084,4.610899925
9/9/1925,0,3034.711467,4.468400002
9/10/1925,0,3026.767074,4.448500156
9/11/1925,0,3020.150091,4.465799809
9/12/1925,0,3014.912706,4.682800293
9/13/1925,0,3011.107105,5.014800072
9/14/1925,0,3008.785474,5.307800293
9/15/1925,0,3008,5.390100002
9/16/1925,0,3009.723519,5.454999924
9/17/1925,0,3014.804972,5.312699795
9/18/1925,0,3023.110705,5.018799782
9/19/1925,0,3034.507061,4.681399822
9/20/1925,0,3048.860385,4.665100098
9/21/1925,0,3066.037022,4.900700092
9/22/1925,0,3085.903316,5.087500095
9/23/1925,0,3108.325613,5.138800144
9/24/1925,0,3133.170256,5.213300228
9/25/1925,0,3160.303591,5.462599754
9/26/1925,0,3189.591961,5.613900185
9/27/1925,0,3220.901712,5.940999985
9/28/1925,0,3254.099188,6.304300308
9/29/1925,0,3289.050734,6.484300137
9/30/1925,0,3325.622694,6.431600094
10/1/1925,0,3363.681413,6.157000065
10/2/1925,0,3403.093236,5.708600044
10/3/1925,0,3443.724507,5.897000313
10/4/1925,0,3485.441571,5.848200321
10/5/1925,0,3528.110772,5.624599934
10/6/1925,0,3571.598456,5.234399796
10/7/1925,0,3615.770966,4.743999958
10/8/1925,0,3660.494647,4.351599693
10/9/1925,0,3705.635844,4.086500168
10/10/1925,0,3751.060902,3.936699867
10/11/1925,0,3796.636164,4.054600239
10/12/1925,0,3842.227977,4.204100132
10/13/1925,0,3887.702684,4.424900055
10/14/1925,0,3932.926629,4.571000099
10/15/1925,0,3977.766159,4.656899929
10/16/1925,0,4023.13493,4.705299854
10/17/1925,0,4075.003946,5.390799999
10/18/1925,0,4133.828854,5.758199692
10/19/1925,0,4198.998073,6.190499783
10/20/1925,0,4269.900022,6.301300049
10/21/1925,0,4345.923119,6.264699936
10/22/1925,0,4426.455785,6.056099892
10/23/1925,0,4510.886438,5.759000301
10/24/1925,0,4598.603498,5.472200394
10/25/1925,0,4688.995383,5.288599968
10/26/1925,0,4781.450513,5.271900177
10/27/1925,0,4875.357306,5.523200035
10/28/1925,0,4970.104183,5.708099842
10/29/1925,0,5065.079562,5.640599728
10/30/1925,0,5159.671863,6.127999783
10/31/1925,0,5253.269504,6.556100368
11/1/1925,0,5345.260904,6.614500046
11/2/1925,0,5435.034484,6.493000031
11/3/1925,0,5521.978661,6.155900002
11/4/1925,0,5605.481856,5.718700409
11/5/1925,0,5684.932486,5.105100155
11/6/1925,0,5759.718972,4.489900112
11/7/1925,0,5829.229733,3.982099771
11/8/1925,0,5892.853187,3.910700321
11/9/1925,0,5949.977755,3.964200258
11/10/1925,0,5999.991854,4.16380024
11/11/1925,0,6042.283904,4.292200089
11/12/1925,0,6076.242325,4.429699898
11/13/1925,0,6101.255535,5.084000111
11/14/1925,0,6116.711954,5.933399677
11/15/1925,0,6122,6.611700058
11/16/1925,0,6117.981232,7.182600021
11/17/1925,0,6106.284147,7.477900028
11/18/1925,0,6087.447575,7.537500381
11/19/1925,0,6062.010344,7.246099949
11/20/1925,0,6030.511285,6.709799767
11/21/1925,0,5993.489226,6.040800095
11/22/1925,0,5951.482996,5.334000111
11/23/1925,0,5905.031426,5.238600254
11/24/1925,0,5854.673343,5.181799889
11/25/1925,0,5800.947577,5.453399658
11/26/1925,0,5744.392958,5.541199684
11/27/1925,0,5685.548315,6.26210022
11/28/1925,0,5624.952476,6.760900021
11/29/1925,0,5563.144272,7.018000126
11/30/1925,0,5500.662531,6.976799965
12/1/1925,0,5438.046083,6.849999905
12/2/1925,0,5375.833757,6.521299839
12/3/1925,0,5314.564382,5.970300198
12/4/1925,0,5254.776787,5.476500034
12/5/1925,0,5197.009803,4.822000027
12/6/1925,0,5141.802257,4.162700176
12/7/1925,0,5089.692979,3.944700003
12/8/1925,0,5041.220798,3.874700069
12/9/1925,0,4996.924544,3.836999893
12/10/1925,0,4957.343046,3.986499786
12/11/1925,0,4923.015133,4.831500053
12/12/1925,0,4894.479635,5.791500092
12/13/1925,0,4872.27538,6.758199692
12/14/1925,0,4856.941198,7.519800186
12/15/1925,0,4849.015918,8.136400223
12/16/1925,0,4851.618031,8.422699928
12/17/1925,0,4880.202817,8.272800446
12/18/1925,0,4936.453756,7.729200363
12/19/1925,0,5019.412273,6.938799858
12/20/1925,0,5128.119796,5.946800232
12/21/1925,0,5261.61775,5.408899784
12/22/1925,0,5418.947562,5.029999733
12/23/1925,0,5599.150658,4.693399906
12/24/1925,0,5801.268465,5.284699917
12/25/1925,0,6024.342407,5.973400116
12/26/1925,0,6267.413913,6.440299988
12/27/1925,0,6529.524407,6.859200001
12/28/1925,0,6809.715317,6.982800007
12/29/1925,0,7107.028068,6.955500126
12/30/1925,0,7420.504087,6.861700058
12/31/1925,0,7749.184801,6.485300064
1/1/1926,0,8092.111634,6.187999725
1/2/1926,0,8448.326014,5.577300072
1/3/1926,0,8816.869367,4.957099915
1/4/1926,0,9196.783118,4.265899658
1/5/1926,0,9587.108695,3.939199924
1/6/1926,0,9986.887524,3.710199833
1/7/1926,0,10395.16103,3.476999998
1/8/1926,0,10810.97064,4.152999878
1/9/1926,0,11233.35778,5.162399769
1/10/1926,0,11661.36388,6.144299984
1/11/1926,0,12094.03036,7.096299648
1/12/1926,0,12530.39865,7.991200447
1/13/1926,0,12969.51017,8.547399521
1/14/1926,0,13410.40636,8.666999817
1/15/1926,0,13852.12863,8.377200127
1/16/1926,0,14307.58351,7.733400345
1/17/1926,0,14856.14501,6.743300438
1/18/1926,0,15503.41615,5.669800282
1/19/1926,0,16240.81728,5.08769989
1/20/1926,0,17059.76877,4.482200146
1/21/1926,0,17951.691,4.797799587
1/22/1926,0,18908.00432,5.274499893
1/23/1926,0,19920.12912,5.780700207
1/24/1926,0,20979.48575,6.186700344
1/25/1926,0,22077.49458,6.419699669
1/26/1926,0,23205.57598,6.481200218
1/27/1926,0,24355.15032,6.621299744
1/28/1926,0,25517.63796,6.434000015
1/29/1926,0,26684.45928,6.313499928
1/30/1926,0,27847.03464,5.889999866
1/31/1926,0,28996.78441,5.397900105
2/1/1926,1,30125.12896,4.704800129
2/2/1926,1,31223.48864,4.172800064
2/3/1926,1,32283.28385,3.806099892
2/4/1926,1,33295.93493,3.403800011
2/5/1926,1,34252.86225,3.740499973
2/6/1926,1,35145.4862,4.453500271
2/7/1926,1,35965.22712,5.306099892
2/8/1926,1,36703.5054,6.240699768
2/9/1926,1,37351.74139,7.139699936
2/10/1926,1,37901.35547,7.8458004
2/11/1926,1,38343.768,8.200799942
2/12/1926,1,38670.39936,8.237999916
2/13/1926,1,38872.6699,7.828199863
2/14/1926,1,38942,7.004399776
2/15/1926,1,38861.70429,5.830699921
2/16/1926,1,38628.24336,5.142100334
2/17/1926,1,38252.7565,4.742900372
2/18/1926,1,37746.383,4.782299995
2/19/1926,1,37120.26214,4.85529995
2/20/1926,1,36385.53321,5.002699852
2/21/1926,1,35553.33551,5.1947999
2/22/1926,1,34634.80832,5.39109993
2/23/1926,1,33641.09093,5.608699799
2/24/1926,1,32583.32263,5.854200363
2/25/1926,1,31472.6427,5.866000175
2/26/1926,1,30320.19045,5.83220005
2/27/1926,1,29137.10515,5.619300365
2/28/1926,1,27934.52609,5.291500092
3/1/1926,1,26723.59257,4.718800068
3/2/1926,1,25515.44387,4.261499882
3/3/1926,1,24321.21928,3.854400158
3/4/1926,1,23152.05809,4.03219986
3/5/1926,1,22019.09959,4.233700275
3/6/1926,1,20933.48306,4.4302001
3/7/1926,1,19906.34781,4.768500328
3/8/1926,1,18948.8331,5.322800159
3/9/1926,1,18072.07825,5.99119997
3/10/1926,1,17287.22252,6.61619997
3/11/1926,1,16605.40522,7.088099957
3/12/1926,1,16037.76562,7.31400013
3/13/1926,1,15595.44303,7.113300323
3/14/1926,1,15289.57672,6.466599941
3/15/1926,1,15131.306,5.68569994
3/16/1926,1,15119.06434,5.576600075
3/17/1926,1,15181.97514,5.567599773
3/18/1926,1,15303.69774,5.433900356
3/19/1926,1,15479.9549,5.156599998
3/20/1926,1,15706.46942,4.825300217
3/21/1926,1,15978.96407,4.585199833
3/22/1926,1,16293.16163,4.517999649
3/23/1926,1,16644.78488,4.611800194
3/24/1926,1,17029.55659,4.763600349
3/25/1926,1,17443.19955,4.895599842
3/26/1926,1,17881.43653,4.935099602
3/27/1926,1,18339.99031,4.860499859
3/28/1926,1,18814.58367,4.686500072
3/29/1926,1,19300.93939,4.495599747
3/30/1926,1,19794.78025,4.62169981
3/31/1926,1,20291.82903,4.783200264
4/1/1926,1,20787.80849,5.153199673
4/2/1926,1,21278.44144,5.238100052
4/3/1926,1,21759.45063,5.274700165
4/4/1926,1,22226.55886,5.240600109
4/5/1926,1,22675.48889,5.256499767
4/6/1926,1,23101.96351,5.380400181
4/7/1926,1,23501.7055,5.589799881
4/8/1926,1,23870.43763,5.816200256
4/9/1926,1,24203.88269,5.957799911
4/10/1926,1,24497.76344,5.838600159
4/11/1926,1,24747.80268,5.806399822
4/12/1926,1,24949.72318,6.049900055
4/13/1926,1,25099.24771,6.387200356
4/14/1926,1,25192.09906,6.278800011
4/15/1926,1,25224,6.399799824
4/16/1926,1,25200.62401,5.973700047
4/17/1926,1,25132.1015,5.46570015
4/18/1926,1,25020.8407,4.861599922
4/19/1926,1,24869.24981,4.33520031
4/20/1926,1,24679.73705,4.121600151
4/21/1926,1,24454.71064,4.190299988
4/22/1926,1,24196.57879,4.322999954
4/23/1926,1,23907.7497,4.282800198
4/24/1926,1,23590.63161,4.426199913
4/25/1926,1,23247.63271,4.365699768
4/26/1926,1,22881.16123,4.893000126
4/27/1926,1,22493.62537,5.487999916
4/28/1926,1,22087.43335,5.880000114
4/29/1926,1,21664.99339,6.265900135
4/30/1926,1,21228.7137,6.217400074
5/1/1926,1,20781.0025,6.381500244
5/2/1926,1,20324.26799,6.156100273
5/3/1926,1,19860.91839,5.87019968
5/4/1926,1,19393.36191,5.518199921
5/5/1926,1,18924.00678,5.240399837
5/6/1926,1,18455.2612,5.432600021
5/7/1926,1,17989.53338,5.480099678
5/8/1926,1,17529.23154,5.516400337
5/9/1926,1,17076.7639,5.713399887
5/10/1926,1,16634.53867,6.3895998
5/11/1926,1,16204.96406,6.915999889
5/12/1926,1,15790.44829,6.967999935
5/13/1926,1,15393.39956,6.950099945
5/14/1926,1,15016.2261,6.657500267
5/15/1926,1,14661.33612,6.350300312
5/16/1926,1,14325.65109,5.650100231
5/17/1926,1,13978.46244,4.988800049
5/18/1926,1,13616.18986,4.349599838
5/19/1926,1,13240.71795,4.260299683
5/20/1926,1,12853.93134,4.18200016
5/21/1926,1,12457.71462,4.199399948
5/22/1926,1,12053.95241,4.103600025
5/23/1926,1,11644.52933,4.354099751
5/24/1926,1,11231.32997,5.082499981
