,Emmaton,Jersey Point,Collinsville,Rock Slough,Antioch,Mallard,LosVaqueros,Martinez,MiddleRiver,Vict Intake,CVP Intake,CCFB_OldR
1997-07-25,244.55642700195312,297.759033203125,920.2636108398438,236.5494384765625,820.261474609375,3378.72265625,276.8885803222656,16159.611328125,262.4513854980469,264.0543212890625,368.2951965332031,273.9438781738281
1997-07-26,239.68032836914062,294.9200134277344,909.9275512695312,234.30784606933594,820.2566528320312,3316.408203125,275.2750549316406,16018.1884765625,263.585205078125,265.0208435058594,366.66387939453125,273.2149658203125
1997-07-27,235.532470703125,292.4949035644531,878.2077026367188,232.42449951171875,822.531494140625,3260.845947265625,273.58074951171875,16225.3759765625,263.2928771972656,264.8693542480469,364.8929443359375,272.0318298339844
1997-07-28,233.61949157714844,292.50653076171875,864.8602294921875,231.27194213867188,829.312744140625,3256.150390625,270.6651916503906,16731.181640625,262.9297790527344,264.6331481933594,360.3153991699219,274.5877380371094
1997-07-29,233.86785888671875,293.0709533691406,850.0015258789062,230.00640869140625,823.8744506835938,3238.091552734375,268.0206604003906,16974.072265625,262.7853088378906,264.5377197265625,354.4930114746094,277.9421691894531
1997-07-30,234.28375244140625,292.0318298339844,837.404296875,229.21646118164062,804.151611328125,3197.41943359375,266.6481018066406,17250.0703125,261.90887451171875,263.8036804199219,352.56683349609375,277.54681396484375
1997-07-31,237.0912322998047,290.8140869140625,840.9778442382812,228.64324951171875,786.1842651367188,3193.777587890625,265.56060791015625,17656.5390625,262.3119812011719,265.0368347167969,351.8945007324219,274.2315979003906
1997-08-01,244.59585571289062,292.868896484375,894.7175903320312,228.0536346435547,792.7416381835938,3350.35693359375,264.0099792480469,17912.58203125,261.8893127441406,264.4480895996094,344.3155212402344,266.9519348144531
1997-08-02,260.7510070800781,298.4531555175781,1030.7923583984375,227.8195037841797,852.029296875,3720.017578125,263.1399841308594,18194.71875,262.27471923828125,264.14013671875,332.1720886230469,265.4356689453125
1997-08-03,281.7472839355469,304.70037841796875,1180.711669921875,228.1473846435547,947.7431030273438,4054.27392578125,262.8040466308594,18170.796875,261.959228515625,263.3978576660156,327.8109130859375,264.78192138671875
1997-08-04,299.8070373535156,310.2461242675781,1288.1090087890625,229.02586364746094,1042.3509521484375,4315.86865234375,262.8919372558594,18268.1875,260.7736511230469,262.6240234375,326.3821716308594,264.5137023925781
1997-08-05,317.7286071777344,317.594482421875,1388.3001708984375,230.14495849609375,1136.60986328125,4545.880859375,263.4482727050781,18158.369140625,258.4241027832031,260.74072265625,323.6511535644531,264.1547546386719
1997-08-06,342.5117492675781,332.9474792480469,1527.1217041015625,231.6523895263672,1273.6304931640625,4887.79931640625,264.2642517089844,18120.068359375,256.54571533203125,258.6175231933594,317.2886047363281,263.7258605957031
1997-08-07,373.69781494140625,358.5957336425781,1711.380615234375,233.5478515625,1457.303466796875,5329.564453125,265.40130615234375,18205.73046875,254.70997619628906,256.4479675292969,308.30902099609375,263.5959167480469
1997-08-08,415.21514892578125,400.2130432128906,1945.52880859375,236.3507843017578,1719.3345947265625,5882.9287109375,267.1024475097656,18402.62109375,253.0131378173828,254.8594207763672,305.63653564453125,263.7808837890625
1997-08-09,416.93524169921875,422.4050598144531,1975.346435546875,239.69203186035156,1839.5872802734375,5973.96533203125,269.93060302734375,18119.15625,251.36192321777344,253.04165649414062,309.88934326171875,264.76434326171875
1997-08-10,400.63092041015625,430.22528076171875,1911.9285888671875,243.17330932617188,1878.7589111328125,5822.79541015625,273.169677734375,18484.134765625,250.10940551757812,251.42550659179688,314.893310546875,265.8580017089844
1997-08-11,410.0384521484375,460.1061706542969,1982.25341796875,246.27548217773438,1998.48876953125,5943.0244140625,277.32666015625,19303.880859375,248.87435913085938,249.67031860351562,317.3766174316406,267.568359375
1997-08-12,432.4538879394531,495.876220703125,2071.907470703125,249.6342010498047,2106.94287109375,6186.388671875,281.1748352050781,19943.537109375,249.74623107910156,249.93612670898438,314.8977355957031,270.2161560058594
1997-08-13,469.8921813964844,541.5193481445312,2233.40771484375,254.71958923339844,2203.70556640625,6486.74365234375,286.4668273925781,20634.330078125,253.36122131347656,252.30731201171875,316.976806640625,274.0207214355469
1997-08-14,533.3737182617188,602.1513061523438,2509.625732421875,262.3646240234375,2361.814453125,6963.95458984375,293.5962829589844,21183.78515625,256.30218505859375,255.0894775390625,320.7613220214844,279.2376403808594
1997-08-15,609.705322265625,658.3849487304688,2827.177001953125,272.8005065917969,2581.0419921875,7470.40478515625,304.00213623046875,21373.89453125,259.1737060546875,257.5268249511719,327.19647216796875,285.71246337890625
1997-08-16,689.4158935546875,700.8147583007812,3100.268310546875,285.6050109863281,2836.49755859375,7919.22998046875,317.1620788574219,21476.62109375,261.9444885253906,260.7816162109375,335.7650146484375,294.103271484375
1997-08-17,739.6937255859375,719.1026611328125,3225.14794921875,299.1457214355469,2956.435302734375,8043.017578125,333.5023193359375,21535.111328125,265.15032958984375,264.5254211425781,347.6207275390625,303.9935607910156
1997-08-18,792.2716064453125,743.6312255859375,3387.848388671875,311.8913879394531,3075.0078125,8261.0068359375,350.5573425292969,21657.87890625,269.25115966796875,268.49237060546875,358.79400634765625,314.8897399902344
1997-08-19,841.0517578125,774.5742797851562,3551.659912109375,323.1038513183594,3206.89208984375,8534.025390625,367.82098388671875,21795.90625,274.9322814941406,273.70904541015625,371.36322021484375,328.32757568359375
1997-08-20,855.9066772460938,790.1490478515625,3574.901123046875,332.67120361328125,3268.899658203125,8608.013671875,384.6000061035156,21730.4140625,280.4817199707031,279.1896057128906,383.04437255859375,341.23681640625
1997-08-21,869.4358520507812,812.199951171875,3620.90966796875,340.6869812011719,3317.358154296875,8633.212890625,399.12835693359375,21686.890625,286.0249328613281,285.0087890625,393.6280212402344,353.2286376953125
1997-08-22,826.7535400390625,798.8804321289062,3431.5859375,347.0519714355469,3277.66015625,8417.7705078125,411.600830078125,21731.515625,291.175048828125,290.70477294921875,401.4732971191406,364.2001647949219
1997-08-23,797.446044921875,804.744384765625,3368.776123046875,352.5711975097656,3284.972900390625,8381.3310546875,422.2856750488281,21662.228515625,296.3177490234375,295.5218811035156,407.3988952636719,374.6181640625
1997-08-24,770.5230102539062,822.3070068359375,3353.38427734375,356.82464599609375,3330.916259765625,8349.9111328125,433.694580078125,21778.953125,300.5486145019531,299.469482421875,415.4705810546875,383.6596374511719
1997-08-25,767.2781372070312,853.1334228515625,3370.320556640625,361.07177734375,3424.6708984375,8463.4814453125,437.6246337890625,22270.6953125,303.9638977050781,303.5137634277344,418.5691223144531,389.4151306152344
1997-08-26,784.2654418945312,905.2617797851562,3466.84716796875,366.8154296875,3515.9248046875,8706.578125,444.85321044921875,22630.81640625,307.8727722167969,306.77520751953125,422.34844970703125,395.1249694824219
1997-08-27,800.9090576171875,955.6328735351562,3550.58642578125,375.88775634765625,3563.142822265625,8839.1005859375,454.3650207519531,22747.7265625,313.7630615234375,311.5763854980469,428.56170654296875,401.2886962890625
1997-08-28,806.0303344726562,984.0433959960938,3593.981201171875,386.9749450683594,3611.1923828125,8920.2998046875,467.9062194824219,22679.998046875,317.86981201171875,316.4735107421875,436.1526184082031,410.1473083496094
1997-08-29,836.2720336914062,1014.3505859375,3657.14697265625,398.35186767578125,3675.9267578125,9007.13671875,483.23577880859375,22602.451171875,322.51959228515625,321.74658203125,444.5258483886719,420.8258056640625
1997-08-30,831.5279541015625,1026.2552490234375,3669.22509765625,409.0059814453125,3712.537353515625,9044.41796875,500.19952392578125,22421.3046875,327.9834289550781,327.16595458984375,454.66412353515625,432.7048034667969
1997-08-31,812.62548828125,1034.041748046875,3638.8037109375,418.37054443359375,3713.80712890625,9030.087890625,516.2398681640625,22261.07421875,333.8056335449219,332.8154296875,465.1470031738281,444.53033447265625
1997-09-01,681.5934448242188,1053.706787109375,3341.01513671875,426.231689453125,3677.38330078125,8703.576171875,531.5028076171875,21834.451171875,339.59490966796875,339.0267028808594,474.634033203125,453.0398864746094
1997-09-02,478.5565490722656,1071.490478515625,2736.5234375,436.7593078613281,3447.298828125,7964.08544921875,543.3529663085938,21148.16796875,344.9808654785156,344.817138671875,480.62286376953125,458.4085998535156
1997-09-03,357.08984375,1047.1793212890625,2108.864501953125,447.7905578613281,3062.148681640625,7017.7060546875,553.039306640625,20502.90234375,351.5404968261719,350.0881042480469,484.33758544921875,465.7419738769531
1997-09-04,311.6576843261719,1063.290283203125,1737.31689453125,458.4327697753906,2714.186767578125,6382.04296875,566.9393310546875,20051.890625,357.0334777832031,356.44683837890625,490.9477233886719,476.68572998046875
1997-09-05,283.8570861816406,1056.6031494140625,1390.8804931640625,467.27911376953125,2425.211181640625,5680.7177734375,580.5245361328125,19466.6875,362.9352722167969,361.9608459472656,499.9468078613281,488.0599365234375
1997-09-06,265.35589599609375,1022.1605224609375,1119.0625,475.06591796875,2178.143798828125,4941.89013671875,591.8851928710938,18906.455078125,369.9297790527344,368.52825927734375,508.0321960449219,497.9441223144531
1997-09-07,260.8095397949219,980.7102661132812,931.6988525390625,480.4501647949219,1975.596435546875,4226.09130859375,602.1337890625,18565.138671875,376.66571044921875,375.4963684082031,509.0990905761719,508.0546875
1997-09-08,263.8800354003906,961.3743286132812,832.9845581054688,484.3868103027344,1773.7965087890625,3849.67138671875,609.2279052734375,18449.919921875,382.9446105957031,381.5164794921875,512.2576904296875,515.3466796875
1997-09-09,264.4442443847656,929.2030029296875,725.69873046875,488.4086608886719,1576.855224609375,3456.613525390625,615.0711059570312,18296.755859375,390.1465148925781,388.0625915527344,518.7496337890625,521.5743408203125
1997-09-10,264.53570556640625,869.8756103515625,626.6658935546875,491.7410583496094,1425.9127197265625,2910.248046875,618.6390991210938,17980.6328125,398.11676025390625,395.692138671875,520.86328125,524.6459350585938
1997-09-11,263.8871765136719,839.6411743164062,587.0426025390625,493.9393005371094,1247.0191650390625,2715.930419921875,621.0252685546875,17582.2421875,405.93524169921875,403.5661926269531,524.47216796875,527.4011840820312
1997-09-12,264.5742492675781,796.1296997070312,558.6664428710938,495.7630310058594,1111.3123779296875,2572.76416015625,622.5791015625,16937.173828125,412.9035949707031,410.7428283691406,527.1992797851562,531.183837890625
1997-09-13,264.02899169921875,730.6602172851562,537.5005493164062,496.6821594238281,1023.311767578125,2427.763427734375,622.3461303710938,16088.9775390625,420.81768798828125,418.34393310546875,529.21484375,534.564453125
1997-09-14,258.8054504394531,675.2158203125,528.34033203125,497.8062438964844,952.690673828125,2305.401611328125,619.719482421875,15461.806640625,427.9084167480469,425.852294921875,530.9476928710938,537.8138427734375
1997-09-15,252.5892791748047,626.8985595703125,510.2054748535156,494.4291687011719,901.0200805664062,2167.924072265625,619.0099487304688,15096.0537109375,433.3367614746094,432.000244140625,531.8150634765625,538.8299560546875
1997-09-16,248.04347229003906,596.2135620117188,506.8683776855469,486.54644775390625,819.2788696289062,2183.60693359375,616.9788208007812,15261.001953125,437.2206726074219,436.7328186035156,535.9085693359375,540.5181884765625
1997-09-17,246.89439392089844,563.2716064453125,553.4782104492188,474.95147705078125,761.5693969726562,2401.086669921875,613.479248046875,15115.8427734375,440.6212158203125,440.1619873046875,542.2762451171875,544.2935180664062
1997-09-18,243.204833984375,524.9586791992188,558.4758911132812,463.4372863769531,735.56591796875,2438.973876953125,604.563720703125,14862.15234375,443.1377868652344,443.2489929199219,538.8811645507812,541.00244140625
1997-09-19,238.07774353027344,491.25506591796875,553.2078247070312,452.0948791503906,718.9664916992188,2423.576171875,594.4684448242188,14585.9169921875,443.65960693359375,444.9034423828125,535.1307373046875,536.1459350585938
1997-09-20,232.36663818359375,462.3934631347656,515.2258911132812,440.19384765625,697.3765869140625,2280.186279296875,581.6464233398438,14310.9521484375,442.2403259277344,444.54156494140625,530.4041748046875,531.1978149414062
1997-09-21,226.12347412109375,438.958740234375,470.2337341308594,427.87457275390625,669.4473266601562,2091.93603515625,571.1792602539062,14126.4921875,440.260498046875,442.80615234375,524.6781616210938,526.0237426757812
1997-09-22,219.17510986328125,420.4236755371094,420.5253601074219,415.1497802734375,634.17919921875,1881.87841796875,558.98046875,13948.3818359375,437.7264404296875,440.6928405761719,518.084716796875,518.7011108398438
1997-09-23,213.6672821044922,406.439208984375,394.25396728515625,402.29229736328125,595.1583251953125,1771.795654296875,545.6600341796875,13879.63671875,434.45831298828125,437.4956359863281,511.1948547363281,509.58544921875
1997-09-24,209.58126831054688,394.9415588378906,364.6282043457031,389.677734375,551.4965209960938,1674.9710693359375,531.9232788085938,13606.0185546875,430.3957214355469,433.66180419921875,502.79510498046875,500.3000183105469
1997-09-25,206.3203887939453,381.8992919921875,338.7079162597656,378.5330505371094,518.3883056640625,1549.9080810546875,517.8546752929688,13012.791015625,425.4054870605469,429.3314514160156,492.9048767089844,490.421630859375
1997-09-26,202.90237426757812,362.9106140136719,295.559326171875,368.9633483886719,501.7653503417969,1231.328369140625,505.0594787597656,12120.57421875,420.7213439941406,424.8023681640625,482.9703063964844,480.6075134277344
1997-09-27,200.5419158935547,352.33544921875,279.90447998046875,359.89544677734375,473.2942199707031,1104.73583984375,492.4278259277344,11659.064453125,415.57781982421875,419.8892822265625,476.3956604003906,472.4608154296875
1997-09-28,200.45887756347656,345.2299499511719,296.1984558105469,347.4923400878906,438.9625244140625,1252.516357421875,478.7831726074219,11725.56640625,409.61297607421875,414.04241943359375,467.736572265625,463.1644592285156
1997-09-29,199.9252471923828,333.9300231933594,312.6979675292969,336.435546875,424.36572265625,1352.8546142578125,465.62005615234375,11585.3330078125,403.16607666015625,407.9328308105469,457.0860900878906,451.9493103027344
1997-09-30,199.1031036376953,321.41070556640625,303.5337829589844,328.53399658203125,416.52410888671875,1313.495849609375,453.21759033203125,11586.84765625,397.1761779785156,402.2138366699219,448.1910705566406,442.64581298828125
1997-10-01,202.61151123046875,311.5578308105469,330.70599365234375,320.9966125488281,410.5020446777344,1413.94287109375,441.3075866699219,12167.958984375,390.79547119140625,396.1069030761719,440.52032470703125,434.5066833496094
1997-10-02,208.7042236328125,302.9975280761719,363.907958984375,312.7523498535156,420.9930725097656,1523.94775390625,434.0586242675781,12458.9296875,384.94427490234375,390.692626953125,432.3204650878906,425.2080993652344
1997-10-03,215.1652374267578,296.5010681152344,403.8017883300781,305.39349365234375,432.6128234863281,1636.86572265625,424.3913269042969,12910.228515625,379.7630615234375,385.7233581542969,427.4375,419.3579406738281
1997-10-04,220.47779846191406,290.4070739746094,430.2438659667969,298.01953125,442.3177795410156,1704.97900390625,416.4820861816406,13407.53125,375.08074951171875,381.02264404296875,421.6668395996094,412.5942687988281
1997-10-05,224.34463500976562,285.0232849121094,454.1321105957031,291.07904052734375,449.5887145996094,1766.1539306640625,407.10955810546875,14092.158203125,370.6260986328125,376.63800048828125,415.7064514160156,405.63922119140625
1997-10-06,232.49839782714844,283.7723388671875,564.668212890625,283.6112365722656,480.8844299316406,2140.699951171875,392.880615234375,14645.478515625,365.3917541503906,371.21270751953125,407.8000793457031,397.4569091796875
1997-10-07,233.33740234375,277.59991455078125,549.0480346679688,277.3233337402344,475.0441589355469,2058.194580078125,384.7232971191406,14946.8740234375,360.341064453125,366.6006774902344,401.5116882324219,390.5035400390625
1997-10-08,235.38316345214844,274.18304443359375,577.2548217773438,272.2225036621094,476.378662109375,2113.650634765625,373.51141357421875,15428.0087890625,354.9353332519531,361.3979187011719,396.4724426269531,384.7680969238281
1997-10-09,238.57577514648438,271.55255126953125,617.096435546875,267.2566833496094,479.7795715332031,2246.658203125,359.9361267089844,15389.732421875,349.40020751953125,355.7596740722656,389.845703125,375.693603515625
1997-10-10,241.9617156982422,268.83282470703125,671.0830078125,262.844482421875,493.4630126953125,2341.490234375,350.5162658691406,15155.8349609375,344.8134765625,351.4059143066406,384.5987548828125,370.3992919921875
1997-10-11,234.84600830078125,261.4310607910156,592.6387329101562,259.83465576171875,458.9299621582031,2059.37353515625,346.1910400390625,14650.1162109375,339.95086669921875,348.2227478027344,380.9005126953125,363.2066955566406
1997-10-12,235.1195831298828,257.3890380859375,605.1582641601562,257.83209228515625,446.72161865234375,2028.4837646484375,338.5039978027344,14630.1337890625,335.95184326171875,344.50994873046875,375.84857177734375,357.84112548828125
1997-10-13,245.52159118652344,256.73553466796875,717.111572265625,254.5714874267578,468.56036376953125,2334.510009765625,328.0183410644531,14818.9677734375,331.5977783203125,339.1572265625,367.8246765136719,346.899658203125
1997-10-14,264.4908752441406,258.98486328125,915.3197021484375,250.5981903076172,529.7384033203125,2797.273193359375,319.12664794921875,15538.76953125,326.43505859375,333.4497985839844,359.26605224609375,338.00982666015625
1997-10-15,294.734619140625,262.97589111328125,1165.5384521484375,246.94644165039062,632.7462158203125,3346.404296875,312.27056884765625,16145.1298828125,320.5552673339844,327.9642639160156,352.23846435546875,330.1473388671875
1997-10-16,331.3039855957031,269.3919677734375,1395.16162109375,244.03500366210938,754.3028564453125,3827.5078125,303.3597412109375,16535.591796875,315.2302551269531,321.84100341796875,346.5058288574219,323.9217834472656
1997-10-17,362.8475341796875,276.2572326660156,1549.19921875,241.9461669921875,856.279541015625,4153.3447265625,297.58831787109375,16959.5234375,309.8335876464844,316.6407470703125,341.10638427734375,319.1235656738281
1997-10-18,380.4849853515625,281.1513671875,1625.1441650390625,240.48475646972656,915.7883911132812,4275.2509765625,292.84521484375,17191.02734375,305.2141418457031,311.93060302734375,337.8766174316406,316.0263366699219
1997-10-19,388.7950744628906,283.9531555175781,1654.238037109375,239.2631378173828,950.3930053710938,4305.75634765625,287.7178039550781,17325.8046875,300.9971618652344,307.4352111816406,333.4917297363281,312.2225036621094
1997-10-20,390.40679931640625,285.1253967285156,1637.9495849609375,238.1710662841797,945.7303466796875,4264.33935546875,283.1131286621094,17311.40234375,297.2795715332031,303.2975769042969,329.55145263671875,309.4302062988281
1997-10-21,386.4250183105469,285.8818054199219,1602.6610107421875,237.13072204589844,923.4577026367188,4158.94970703125,278.74676513671875,17329.357421875,294.34088134765625,299.7705993652344,326.7042236328125,307.60064697265625
1997-10-22,373.51910400390625,283.347900390625,1546.940673828125,236.07373046875,873.956787109375,4012.788330078125,274.38385009765625,16975.580078125,292.07177734375,296.6602783203125,323.282958984375,304.6644592285156
1997-10-23,353.708251953125,279.3710632324219,1467.4384765625,235.1121368408203,823.0025634765625,3817.298828125,270.97161865234375,16403.484375,290.2493591308594,294.30694580078125,321.05169677734375,300.4310302734375
1997-10-24,344.9278564453125,277.4834899902344,1411.111328125,234.20703125,780.7999267578125,3670.495361328125,268.0655517578125,15862.490234375,288.73095703125,292.4090881347656,317.52691650390625,295.4311218261719
1997-10-25,330.44635009765625,274.07830810546875,1322.3994140625,233.3206024169922,729.1784057617188,3450.047607421875,265.8682861328125,15319.865234375,287.71453857421875,291.37158203125,314.5261535644531,290.09478759765625
1997-10-26,338.9778137207031,278.3608093261719,1373.67529296875,232.37461853027344,738.0560913085938,3530.126708984375,262.9802551269531,15363.3974609375,286.5270080566406,290.35015869140625,311.3139953613281,283.51519775390625
1997-10-27,344.0119323730469,291.3407897949219,1457.7432861328125,231.18580627441406,778.4478759765625,3674.137451171875,259.8137512207031,15490.3837890625,285.47027587890625,289.1565856933594,306.8896789550781,280.28314208984375
1997-10-28,327.97003173828125,307.3304443359375,1467.784423828125,230.65858459472656,791.1450805664062,3691.87451171875,258.08355712890625,15811.3818359375,283.90240478515625,288.27978515625,307.04730224609375,280.1377258300781
1997-10-29,316.1707763671875,316.6485900878906,1437.0411376953125,231.13966369628906,787.9945068359375,3628.87353515625,256.78607177734375,16214.0830078125,282.3447570800781,287.39520263671875,308.3099060058594,277.597900390625
1997-10-30,307.5400695800781,326.3326721191406,1422.7882080078125,232.17320251464844,791.1904907226562,3624.8720703125,254.18101501464844,16598.994140625,281.2130126953125,286.3006591796875,308.6334533691406,276.9880676269531
1997-10-31,311.3147277832031,338.7169189453125,1443.7880859375,233.096923828125,795.3185424804688,3663.631103515625,251.901611328125,17008.14453125,280.083984375,285.1754455566406,310.13067626953125,278.2682800292969
1997-11-01,320.8032531738281,341.2589416503906,1496.8616943359375,233.7373504638672,793.881591796875,3752.000244140625,250.22267150878906,17411.521484375,279.20794677734375,284.0062255859375,321.5523681640625,287.907958984375
1997-11-02,345.24029541015625,345.5426330566406,1631.1832275390625,234.25485229492188,869.5372924804688,4144.24462890625,247.63442993164062,17503.013671875,278.3791809082031,281.6305236816406,325.5534362792969,300.5311279296875
1997-11-03,353.6391906738281,339.0188903808594,1664.1383056640625,234.74026489257812,922.8111572265625,4340.29931640625,246.2372589111328,17490.912109375,277.7326354980469,280.66650390625,335.0947570800781,309.5107116699219
1997-11-04,345.6278381347656,324.3539123535156,1592.172607421875,235.0779571533203,927.0457153320312,4322.77490234375,245.22410583496094,17308.15234375,277.5619201660156,279.9680480957031,342.5096130371094,313.7276916503906
1997-11-05,327.18121337890625,309.05023193359375,1476.4615478515625,235.15257263183594,896.5859375,4236.43212890625,244.54556274414062,16879.857421875,278.1278381347656,279.88323974609375,346.04754638671875,316.932861328125
1997-11-06,302.09765625,292.15142822265625,1327.232177734375,234.7838134765625,834.9085693359375,3998.358154296875,244.7149658203125,16517.57421875,279.6331787109375,280.6787109375,362.31451416015625,335.2138977050781
1997-11-07,268.5991516113281,267.46112060546875,1068.046875,234.4027862548828,712.7696533203125,3495.169921875,245.6294708251953,15459.357421875,281.9544982910156,282.4165954589844,374.57452392578125,362.4129943847656
1997-11-08,249.10679626464844,252.0026397705078,918.8004150390625,233.68154907226562,612.5100708007812,3101.343994140625,247.26150512695312,14838.6884765625,285.0187072753906,284.9136962890625,393.3079833984375,370.1715393066406
1997-11-09,251.78555297851562,249.42218017578125,941.9132080078125,231.92626953125,620.0882568359375,3176.956787109375,246.56822204589844,14666.814453125,289.30364990234375,287.9107971191406,388.69561767578125,359.3249816894531
1997-11-10,272.683349609375,258.39404296875,1127.000244140625,228.38778686523438,744.1574096679688,3630.704345703125,245.9110107421875,14503.408203125,294.2140808105469,292.7996520996094,369.3544616699219,349.55279541015625
1997-11-11,275.7853088378906,254.81080627441406,1118.349853515625,225.71743774414062,768.6753540039062,3593.95703125,251.71148681640625,14432.9921875,303.5121765136719,303.2160339355469,372.8365783691406,368.4708557128906
1997-11-12,265.7371826171875,249.84197998046875,1062.3912353515625,224.86544799804688,740.4074096679688,3492.58251953125,258.69488525390625,14911.9267578125,313.95263671875,317.3420104980469,416.8194274902344,395.0086669921875
1997-11-13,264.8744812011719,259.7932434082031,1136.4600830078125,223.87315368652344,808.6851196289062,3764.30859375,261.98516845703125,15637.720703125,324.8790588378906,330.4760437011719,419.0497741699219,373.2244873046875
1997-11-14,251.35189819335938,257.48309326171875,1044.7574462890625,223.5468292236328,757.0628051757812,3591.69775390625,267.4115905761719,15813.82421875,336.2452087402344,350.24560546875,428.8470458984375,395.9490966796875
1997-11-15,247.99879455566406,256.705078125,1007.8448486328125,224.01202392578125,721.3253173828125,3476.672119140625,274.5796813964844,16045.8076171875,347.6210632324219,370.85650634765625,451.5728454589844,407.6164855957031
1997-11-16,234.93890380859375,248.7333984375,875.0421752929688,224.87359619140625,636.6323852539062,3199.2900390625,279.51470947265625,16017.431640625,355.978515625,382.5646057128906,461.5868225097656,420.1254577636719
1997-11-17,226.212158203125,243.00465393066406,783.8424682617188,225.60585021972656,567.6080322265625,2942.681884765625,283.41302490234375,15738.3671875,361.4815368652344,387.9567565917969,468.5928649902344,425.1811218261719
1997-11-18,221.81622314453125,241.12393188476562,737.5479736328125,226.001953125,533.3472900390625,2813.846435546875,286.58880615234375,15855.2578125,367.1117248535156,390.7660827636719,473.23858642578125,425.7393798828125
1997-11-19,215.96072387695312,240.95664978027344,686.0371704101562,225.58746337890625,530.74072265625,2761.56982421875,288.306396484375,14721.7646484375,368.5766296386719,385.7562561035156,461.6887512207031,418.64617919921875
1997-11-20,202.6278533935547,229.03598022460938,516.5881958007812,225.73243713378906,424.69927978515625,2164.260986328125,292.6307373046875,14040.2958984375,372.4497985839844,386.3819580078125,472.63873291015625,435.7677917480469
1997-11-21,198.69024658203125,226.10159301757812,464.5813293457031,225.48870849609375,387.9765319824219,1947.98681640625,293.06524658203125,13285.876953125,373.38421630859375,380.10076904296875,474.4980163574219,423.526123046875
1997-11-22,199.078857421875,228.56637573242188,490.03619384765625,223.9595489501953,396.8051452636719,2046.80859375,290.40386962890625,12743.0751953125,375.5311584472656,376.3348388671875,461.1752014160156,408.381591796875
1997-11-23,195.24362182617188,228.12924194335938,465.51885986328125,222.1086883544922,406.0957336425781,1984.8702392578125,288.8466491699219,12174.521484375,377.83013916015625,379.47418212890625,434.0497131347656,408.89593505859375
1997-11-24,193.40879821777344,225.35910034179688,436.7478332519531,221.0274200439453,390.29736328125,1835.7862548828125,290.6383056640625,12332.232421875,380.8439025878906,381.6240539550781,453.05682373046875,410.3244934082031
1997-11-25,193.40179443359375,225.27867126464844,439.80218505859375,220.10426330566406,395.60406494140625,1876.5244140625,291.22119140625,12776.6005859375,386.45599365234375,385.7267761230469,444.57769775390625,402.60662841796875
1997-11-26,208.6145782470703,241.3037567138672,704.023681640625,219.49368286132812,551.2938842773438,2793.189453125,294.4255676269531,13629.3974609375,396.7139587402344,399.0205993652344,414.6597595214844,376.5976867675781
1997-11-27,198.55638122558594,229.09063720703125,486.43206787109375,223.41908264160156,441.1829833984375,2045.3096923828125,309.6538391113281,13715.1630859375,409.17987060546875,429.3163757324219,448.47772216796875,440.30523681640625
1997-11-28,199.8218231201172,225.50665283203125,447.2377624511719,228.7053985595703,388.5284423828125,1826.6474609375,322.2459716796875,14564.9453125,416.7960510253906,450.9616394042969,492.0262451171875,447.95458984375
1997-11-29,205.55430603027344,228.6719512939453,507.8191833496094,231.6036376953125,401.5081481933594,2088.923095703125,324.5255432128906,15447.232421875,422.9611511230469,450.2132568359375,483.7135009765625,438.6562194824219
1997-11-30,207.4944610595703,229.87924194335938,493.30218505859375,235.0957794189453,398.66046142578125,2085.7451171875,336.3106689453125,15219.8056640625,430.36370849609375,461.6239929199219,486.12060546875,451.3731994628906
1997-12-01,213.22828674316406,229.97433471679688,517.9264526367188,238.77589416503906,390.66943359375,2111.821044921875,345.7629089355469,15840.671875,438.79229736328125,469.96636962890625,506.74627685546875,477.8132019042969
1997-12-02,218.27337646484375,230.4457550048828,553.0374145507812,239.59376525878906,403.1744079589844,2251.802490234375,343.4657897949219,15845.015625,437.5544128417969,449.5728454589844,495.0942687988281,456.58001708984375
1997-12-03,221.87188720703125,231.758056640625,606.2474365234375,239.4313507080078,427.20465087890625,2405.4072265625,337.55670166015625,16043.884765625,433.2721862792969,439.72161865234375,482.3224792480469,438.3787536621094
1997-12-04,226.92044067382812,234.25559997558594,690.222900390625,238.62469482421875,473.6199035644531,2640.60107421875,335.55230712890625,15975.82421875,433.9955139160156,439.8597412109375,483.5079345703125,434.1773986816406
1997-12-05,235.61756896972656,238.27035522460938,820.4404296875,236.4711456298828,552.1707153320312,2995.012939453125,328.6445617675781,15436.998046875,430.82110595703125,436.37640380859375,517.9541625976562,473.6529235839844
1997-12-06,238.35971069335938,239.3955841064453,842.473388671875,233.33773803710938,582.7511596679688,3010.8271484375,322.5580749511719,14825.8857421875,422.7893371582031,430.53753662109375,526.1911010742188,475.1685791015625
1997-12-07,231.61817932128906,242.1690216064453,825.3545532226562,232.18173217773438,594.6181030273438,2864.673583984375,322.6282043457031,14295.466796875,415.2589416503906,427.47021484375,541.738037109375,486.87457275390625
1997-12-08,213.06085205078125,239.2823486328125,646.07275390625,233.25030517578125,506.2613830566406,2216.25,326.5055847167969,13947.8701171875,412.7091369628906,428.9723205566406,561.5438232421875,521.390869140625
1997-12-09,206.3269500732422,237.62960815429688,534.3799438476562,235.14295959472656,443.51666259765625,1829.4520263671875,330.125244140625,14404.6650390625,409.33251953125,435.5411376953125,569.2343139648438,505.3611755371094
